First Name	Last Name	Team ID	Age	Date
Raymond	Peterson	193	44	1988-02-12
Sharon	Daniels	38	28	1977-10-13
James	Glover	399	59	1984-03-07
Shannon	Mills	50	25	1987-02-15
James	Freeman	173	70	2010-06-22
Courtney	Thompson	206	60	1964-08-28
Kristin	Ross	21	58	1958-10-10
Stephanie	Butler	14	20	1985-07-25
Tyler	Bryant	245	52	1969-05-07
Kenneth	Powell	122	78	1951-09-05
Richard	Saunders	100	30	2023-01-25
Sara	Martinez	480	78	1997-05-24
Jonathan	Franklin	28	36	1957-07-29
Amber	Walter	429	40	2017-02-13
Mason	Galvan	326	67	1993-05-16
Claire	Gardner	293	35	1953-11-25
Randy	Larsen	255	24	1989-05-01
Laura	Castillo	220	65	1987-10-28
Cheyenne	Brown	145	68	1962-05-05
Stephanie	Anderson	108	53	1967-10-02
Crystal	Nelson	203	67	1957-04-22
Laura	Owens	171	60	1984-01-14
Marissa	Hudson	223	78	1965-11-25
Jose	Gardner	207	56	1985-03-01
Elizabeth	Nelson	375	37	2001-09-16
Lauren	White	342	46	1947-07-11
Matthew	Martin	378	31	1989-08-31
Greg	Gardner	19	41	1956-02-11
James	Washington	282	40	2015-01-18
Erica	Wright	15	53	1950-09-16
Lisa	Mills	123	24	2006-07-06
Johnathan	Castillo	459	46	1982-03-30
Gary	Perkins	174	22	2021-04-08
Steven	Frost	462	67	2010-04-07
Micheal	Nelson	33	58	1964-03-03
Michelle	Acosta	12	71	1966-06-04
Whitney	Gordon	187	53	1952-10-17
Aaron	Hamilton	414	77	1998-06-02
David	Richard	435	19	1956-02-13
Timothy	Hill	350	22	1984-09-12
Samantha	Edwards	33	57	1967-09-18
Lance	Boone	61	30	2006-02-22
Laura	Perez	41	48	1967-04-03
Adam	White	337	28	1971-02-28
Roy	Moreno	203	76	1983-03-20
Rebecca	Ryan	382	30	1975-08-27
Robert	Reyes	430	41	1973-09-28
Wesley	Calhoun	179	33	1997-05-30
Kaylee	Bradshaw	486	42	1992-11-15
Nicholas	Alexander	271	75	1950-04-15
Whitney	Parks	90	76	1997-11-11
Kevin	Baldwin	359	22	1999-01-03
Steven	Frank	300	32	1999-03-20
Sandra	Brock	33	61	1981-05-18
Sarah	Briggs	203	49	1958-04-16
John	Medina	81	37	2018-11-21
Sheena	Rodriguez	350	67	2012-08-31
Dennis	Young	305	31	2023-03-18
Elizabeth	Harrington	209	24	2005-01-01
Ashley	Clark	446	69	1968-09-22
Amanda	Wright	472	27	2000-05-03
Daniel	Kidd	391	29	2001-06-26
Meredith	Brewer	322	35	1947-08-04
William	Garcia	161	28	1975-04-08
Javier	Goodman	171	39	1971-04-26
Jennifer	Bush	326	69	2021-01-06
Cameron	Ingram	226	32	1998-01-01
Pamela	Obrien	86	18	2022-09-07
Jessica	Alexander	82	62	1985-11-18
Joe	Bennett	436	41	1997-02-05
Antonio	Simmons	224	65	2012-02-20
Tamara	Turner	381	73	2000-01-21
Susan	Sheppard	57	49	1992-02-06
Gary	Smith	475	19	1947-02-04
Benjamin	Perez	432	62	1951-09-07
Sherri	Sullivan	268	39	1986-08-08
Morgan	Lara	90	30	1990-06-03
Henry	Arnold	23	47	1972-07-16
Francis	Baker	291	75	2011-09-23
Jeffery	Johnson	376	67	2010-10-23
Karen	Wood	481	31	2013-11-14
Jennifer	Haley	333	75	2010-08-07
Abigail	Price	353	48	2012-06-09
Barbara	Carter	186	26	1956-11-17
William	Krueger	298	77	1986-06-17
Christopher	Harris	40	56	1972-05-22
Jennifer	Gibbs	53	40	1955-04-07
Mark	Welch	5	31	1954-07-18
Lori	Jordan	161	27	1973-06-19
Gina	Scott	374	79	2010-11-12
Robert	Horn	277	22	1946-07-19
Tracy	Hester	277	62	2011-04-20
Terri	Dunn	104	47	2012-10-16
Donald	Perry	360	71	1960-05-04
James	Osborn	126	27	1988-01-21
Paul	Small	247	28	1992-10-17
Roy	Hartman	120	42	1982-04-10
Michael	Smith	194	80	1982-03-07
Vickie	Dunn	359	76	1991-04-21
Kenneth	Perry	398	61	2008-01-05
Adam	Werner	181	48	1987-05-28
Cole	Rose	398	20	1957-10-10
Omar	Miller	483	48	2011-11-13
Rita	Ryan	372	28	1993-08-20
Brittney	Barry	349	24	2002-08-09
Kayla	Kemp	235	39	2006-07-22
David	Davis	276	65	1968-06-17
Stephanie	Khan	462	54	2010-07-27
Charles	Malone	341	68	1989-09-18
Kristen	Kirby	456	44	1960-03-11
Rick	Garcia	434	52	1984-06-25
Curtis	Thomas	14	32	2013-04-26
Richard	Cox	27	24	1988-01-06
Tara	Lee	264	44	1981-08-22
Henry	Fernandez	28	69	2016-05-10
Eric	Martinez	44	39	1998-04-27
Kendra	Munoz	15	29	1986-04-14
James	Bishop	241	30	1978-08-24
Lori	Mckenzie	328	39	1978-02-04
Albert	Patterson	45	40	1968-11-05
Holly	Ramirez	167	53	2019-11-15
Brian	Campbell	325	63	1993-05-28
Jennifer	Castillo	457	45	1952-05-25
Christopher	Yoder	343	30	2013-03-08
Shane	Hines	206	60	1986-01-15
Brian	Baldwin	334	22	2020-01-19
Amy	Maxwell	204	36	1968-10-11
James	Maddox	105	63	2008-11-05
Amanda	Foley	30	75	1965-01-15
Clayton	Steele	195	73	2016-05-14
David	Martin	234	53	1988-10-07
Justin	Smith	234	54	1960-05-23
Deanna	Moore	227	59	1964-03-16
Brittney	Osborn	142	73	1974-02-25
Dana	Hunt	114	67	1997-03-30
Justin	Curtis	269	44	1956-01-21
Blake	Nichols	332	66	1972-09-14
Brent	Sanchez	269	31	1998-07-21
Hailey	Bridges	304	56	1970-04-10
Daniel	Wade	225	62	1994-05-06
Mark	Stuart	185	45	1954-11-18
Stephanie	Ruiz	363	73	1961-09-11
Lance	Lopez	269	22	1989-01-15
Timothy	Bailey	216	40	1984-11-21
Hunter	Townsend	394	59	1995-07-24
Steven	Mitchell	91	18	1983-11-14
John	Hull	136	58	1987-02-13
Kelli	Martinez	25	71	1971-11-17
Jennifer	Robinson	305	52	1951-09-27
Jeff	Hernandez	37	38	1985-08-22
Maureen	Morse	4	22	2020-11-19
Jason	Wagner	176	73	2013-04-28
Ray	Johnson	476	30	1965-03-20
Erika	Montgomery	411	68	1950-01-29
Nicholas	Mcclain	18	39	1972-10-18
Robert	Gonzalez	425	21	1990-01-31
Jonathan	Booker	298	60	1953-09-08
Mark	Moore	33	19	2018-06-28
Penny	May	444	26	1956-10-30
Miranda	Hamilton	198	54	1949-08-24
Suzanne	Gibson	365	61	2007-04-23
Deborah	Clark	328	40	1959-04-29
Lisa	Perkins	178	56	1965-01-30
Nicolas	Campbell	426	60	1978-07-19
Harold	Reyes	435	35	1986-02-24
James	Collins	188	19	1989-03-10
Mary	Fernandez	464	32	1999-10-08
Derek	Herman	293	69	1986-02-27
Tammy	Jacobson	386	26	1957-11-19
Jonathan	Walker	135	77	2005-04-12
Jennifer	Murphy	234	35	1982-05-01
Vernon	Ramirez	322	72	1974-09-07
Kayla	Allen	477	66	1947-01-01
Christopher	Cain	494	33	2023-01-29
Ryan	Lin	378	28	2023-02-16
Misty	Whitaker	398	50	2008-10-23
Linda	Gordon	330	44	1971-05-19
Hunter	Hale	299	55	1958-05-17
Emily	Nguyen	420	42	2019-02-17
Nancy	Ramsey	438	78	1946-04-16
Kimberly	Friedman	28	22	1958-04-05
David	Williams	401	54	1996-02-19
Crystal	Gonzales	243	53	2007-04-04
Daniel	Morris	301	56	1955-03-24
Timothy	Johnson	14	18	2023-08-09
James	Jackson	53	33	1959-01-14
Hunter	Reynolds	368	55	1962-10-03
William	Cannon	380	21	1975-09-09
Shannon	Palmer	60	42	1976-07-26
Robert	Hopkins	85	78	1984-02-14
Joseph	Walsh	14	25	2016-03-04
Gina	Harrison	282	76	1977-02-23
Samantha	Vance	309	25	1994-02-27
Nicole	Stone	19	58	1962-03-03
Dawn	Walker	400	74	1975-11-09
Shane	Acosta	138	19	1969-08-05
Tyler	Bright	214	66	1954-01-09
Kimberly	Roman	79	55	1971-10-22
Sandra	Flores	477	29	1999-02-08
Brittany	Murillo	476	47	1950-02-06
Brandy	Allen	478	79	1977-01-18
Brett	Clarke	26	72	2003-08-12
Cameron	Williams	58	76	2007-01-29
Daniel	Terry	253	21	1988-09-10
Miguel	Shea	239	55	2011-01-31
Shawn	Woods	278	59	1981-08-12
Mikayla	Long	472	59	2022-10-04
Wendy	Stewart	405	45	1958-06-16
Adrian	Taylor	495	44	1955-07-19
Cory	Martin	250	44	1952-07-03
Christopher	Shaw	215	22	2022-08-18
Jonathan	Morales	480	75	1967-11-18
Christina	Foster	200	71	1988-07-13
Barbara	Goodwin	156	80	1973-02-01
James	Farrell	35	80	2018-09-30
Michael	Evans	308	59	2010-08-17
Suzanne	Jones	242	77	1951-11-06
Olivia	Butler	488	27	2010-09-09
Stephanie	Robinson	329	32	1983-05-21
Rebecca	Brown	26	48	1953-02-03
Diane	Lewis	365	70	1950-09-09
Emily	Terrell	435	49	1987-11-01
Lisa	Brady	368	44	2018-03-12
James	Pierce	152	41	1952-10-28
Joseph	Griffin	353	62	1995-10-13
John	Olsen	268	25	2010-11-27
Christopher	Hernandez	165	41	2009-03-27
Chelsea	Cook	377	36	1951-09-29
Russell	Day	219	65	2020-07-13
Tracy	Garcia	440	26	2013-02-13
Amber	Harris	84	64	1964-11-06
Jamie	Luna	287	30	1991-04-28
Erin	Waters	158	43	2002-09-12
Daniel	Yates	19	39	2012-11-21
Lisa	Gardner	354	45	1961-10-23
Michelle	Henderson	237	69	2002-11-10
Theresa	Pena	71	19	1950-11-18
Kimberly	York	57	29	2014-03-07
Tracy	Reese	188	32	1958-11-13
James	Bush	317	38	1990-10-10
Danny	Bowers	489	78	1987-04-08
Pamela	Bradshaw	22	45	1996-09-17
Samantha	Davis	77	46	1949-11-27
Todd	Ford	450	71	1979-09-02
Kristina	Manning	73	25	1951-10-15
Benjamin	Moore	160	73	1973-06-19
Christopher	Wilson	278	75	1978-05-05
Eric	Harvey	436	72	1982-09-11
Paul	Smith	465	57	1980-01-18
Sherry	Sanchez	174	49	1985-06-21
Brett	Jones	442	39	1962-01-25
Jennifer	Ellis	385	55	2001-06-11
Alfred	Ford	8	28	1972-04-30
James	Wong	249	65	1956-11-13
Tanya	Adams	13	75	1964-01-21
William	Payne	1	32	1959-10-01
Jessica	Herring	138	60	2013-03-18
Jeffrey	Morris	7	55	1982-04-06
Jacob	Davis	272	25	1967-04-05
Melissa	Robertson	416	24	1966-03-23
Chelsea	Simpson	120	42	1979-06-28
Jenna	Hanson	484	63	1966-10-10
Ryan	Lee	189	80	1948-07-17
Michael	Garcia	205	21	1999-06-17
Shaun	Murphy	455	33	1967-05-04
Kimberly	Allen	439	25	2008-10-15
Amy	Hill	214	59	1981-03-06
Brandon	Kent	172	19	2009-10-06
Perry	Garza	392	26	2017-10-15
Gary	Weaver	473	45	1959-07-22
Kevin	Huang	382	50	2002-11-19
Bianca	Turner	210	31	2023-08-05
Mitchell	Hill	122	30	1948-09-05
Douglas	Mcgee	371	30	2004-08-28
Michael	Mann	98	54	2007-05-17
Angela	Rogers	17	34	1984-11-15
Eric	Harvey	52	64	1948-06-09
Jessica	Bruce	425	80	2007-11-03
Justin	Christensen	201	18	1951-07-08
Paige	Sloan	486	42	1983-11-18
Philip	Burnett	86	71	1956-06-08
Michael	Harris	358	47	2013-04-20
Lori	Norman	132	31	1958-10-03
Lauren	Marsh	457	55	1989-10-08
Vanessa	Calderon	349	40	1963-04-01
Brenda	Raymond	132	56	1989-11-13
Jeff	Anderson	348	69	2023-10-24
Sharon	Joseph	454	29	2021-03-01
Anthony	Neal	481	48	2021-08-05
Kenneth	Brennan	192	59	1953-05-26
Dana	Delacruz	311	24	2009-02-07
Allison	Cortez	119	74	1994-04-17
Michael	Jensen	372	55	1960-02-24
Jamie	Johnson	493	30	1979-10-27
Brian	Zimmerman	397	40	1965-06-27
Alexis	Winters	313	45	1950-02-06
Carl	Randolph	388	58	1961-02-12
Madison	Turner	9	35	1988-01-14
Ann	Long	170	19	1955-05-03
Jeffrey	Ferrell	333	32	1974-01-09
Dylan	Williams	320	27	1968-09-12
Gregory	Thompson	431	73	1956-03-25
Francisco	Baker	381	46	1976-03-16
Wanda	Collier	47	43	2010-07-19
Richard	George	493	47	2003-03-11
Kelly	Morris	93	36	1964-09-17
Daniel	Norris	455	28	1998-11-20
Samuel	Spencer	81	25	2021-03-07
Rachel	Hart	211	41	1986-09-11
Stephanie	Downs	337	53	1962-09-29
Jenna	Walsh	128	50	2015-03-25
Timothy	Becker	258	26	2011-07-19
Travis	Keller	424	51	1969-04-01
Jennifer	Saunders	87	56	1989-04-12
Susan	Roman	57	53	1985-09-22
Joseph	Barber	143	38	1998-06-15
Brandi	Perez	36	58	1956-11-25
Heather	Caldwell	499	35	2011-06-20
Tom	White	491	68	1963-07-19
Shirley	Lee	311	20	2012-03-06
Glenda	Wade	134	44	1982-06-26
John	Lawrence	104	53	1955-03-08
Mathew	Collins	318	62	2004-09-16
Joseph	Swanson	68	45	1989-01-02
Matthew	Long	410	78	1963-07-13
Justin	Reyes	237	77	1957-04-21
Ellen	Gibson	442	80	1958-06-10
Mario	Smith	372	61	2023-07-18
Joyce	Kirk	385	50	1997-11-22
Crystal	Benson	293	48	1961-06-14
Nathaniel	Carter	424	54	1955-02-01
Alexis	Chapman	395	77	2021-10-15
Anthony	Garrett	292	47	2007-11-13
Lisa	Faulkner	158	62	1987-05-07
Penny	Brewer	291	72	1954-07-18
Carl	Garcia	16	55	1958-07-16
Bradley	Lang	134	19	1985-07-14
Amber	Smith	213	24	2014-06-06
Robert	Padilla	419	21	1972-03-22
Clinton	Kelly	457	18	1961-09-20
Taylor	Ray	213	37	1962-11-30
Laura	Ross	463	67	1983-10-24
John	Miller	343	52	1983-04-04
Ashley	King	137	56	1957-11-19
Robert	Kim	406	41	1974-04-09
Brandy	Morgan	311	49	1984-09-12
Amber	Williams	74	53	2006-04-12
Yolanda	Jordan	78	31	2021-10-14
Laurie	Hunter	96	45	1967-06-25
Dave	Cain	388	31	2011-06-02
Katrina	Jones	407	20	1960-02-03
Deborah	Stevenson	16	57	1989-05-26
Teresa	Rivera	313	35	1997-05-11
Brandon	Porter	365	28	1987-09-06
Madison	Jordan	136	73	2004-11-02
Kerry	Baker	111	25	2005-11-10
Kenneth	Chan	99	41	1951-06-11
Samantha	Montgomery	239	60	1979-08-30
Katie	Calderon	17	58	1973-09-07
Nathan	Morrison	102	46	2021-09-29
Lauren	Dixon	64	27	1957-01-27
Lori	Olson	279	68	1948-09-08
Ian	Mendez	438	24	1990-03-08
Mary	Rodriguez	425	35	2007-02-02
David	Kennedy	60	27	1955-03-11
Ryan	Crawford	211	74	1957-05-29
Lisa	Bartlett	481	25	1956-06-28
Stephanie	Wilson	337	18	1995-02-14
Teresa	Medina	410	74	1972-11-28
Matthew	Jones	19	78	2017-11-14
Allen	Lopez	382	57	1952-09-24
Bruce	Robbins	434	76	1956-04-11
Sean	Mccarthy	355	53	2004-05-14
Elizabeth	Cooper	188	27	1957-09-20
John	Williams	452	23	2013-01-02
John	Ramirez	87	19	1962-02-26
Samantha	Church	343	46	2017-11-23
Isaiah	Cline	159	26	1994-04-12
James	Hensley	302	42	2022-08-02
Jason	Ortiz	265	80	1971-11-28
Jessica	Wall	294	20	2007-10-06
Bernard	Sanders	189	60	1951-03-21
Todd	Cohen	171	58	1955-11-17
Stephanie	Brewer	184	53	1972-06-02
William	Taylor	80	21	2011-04-17
Kayla	Rich	223	45	1953-11-10
Roger	Brown	16	61	1946-10-25
Alexa	Brown	121	42	2007-05-17
Vincent	Jones	180	32	1946-05-29
Alexa	Elliott	19	26	1978-10-19
David	Burch	480	77	1948-07-13
Jane	Lowery	191	39	2012-03-28
Robert	Steele	170	39	2008-10-15
Luke	Mccormick	36	55	1974-02-06
Holly	Evans	462	41	1991-07-28
Meagan	Smith	494	18	1970-04-16
Melissa	Bell	331	39	1948-10-27
Marcus	Clark	215	59	2014-01-28
Misty	Powers	101	80	1996-10-20
Kyle	Arroyo	473	73	2006-05-19
Gary	Armstrong	187	33	1998-06-27
Leslie	Baker	378	24	1979-11-23
Ashley	Bailey	191	25	1951-10-18
Anthony	King	108	42	1991-03-22
Brenda	Miller	108	71	2021-10-27
Veronica	Byrd	127	73	2018-06-27
Paula	Waters	444	25	2006-09-29
Anna	Davidson	201	51	1958-10-29
Casey	Flores	62	36	2019-02-28
Antonio	Ramirez	452	18	1992-11-16
Benjamin	Mathis	169	27	1986-01-09
Caroline	Brown	2	42	1982-05-16
Raymond	Vargas	129	68	1990-07-15
James	Garrett	499	18	2010-04-11
Tracy	Mcgee	118	80	1976-11-24
Joshua	Burgess	21	26	1978-09-17
Mary	Shelton	418	46	1990-05-30
Jessica	Robinson	309	31	2006-04-04
Derrick	Combs	470	53	2004-06-25
Matthew	Frank	299	62	1997-05-12
Kimberly	Velazquez	206	45	1968-11-19
Steven	Callahan	214	44	1952-05-29
Carrie	Galloway	330	41	1994-01-27
Anthony	Myers	483	53	2019-10-21
Andrea	Clark	156	30	2010-05-28
Joan	Henderson	123	38	1972-02-04
Victoria	Atkinson	58	58	1963-06-23
Amber	Long	473	54	2004-07-20
James	Cooper	136	73	1976-10-14
John	Reyes	264	27	2020-11-07
Elizabeth	Zamora	6	21	1984-01-19
Hannah	Savage	492	65	1974-05-13
Jesus	Smith	265	57	2008-06-18
Curtis	Patterson	263	78	1992-10-14
Carrie	Bowers	358	26	1957-11-30
Kathy	Ramos	261	50	1997-04-02
Sharon	Young	56	23	1966-03-21
Erica	Wilson	249	71	1972-02-09
Anthony	Greer	59	64	1996-07-04
Cody	Frazier	277	48	1964-06-03
Wesley	Webster	247	41	1964-04-23
Michael	Christian	42	54	1987-06-24
Jennifer	Alexander	351	79	1969-05-06
Eric	Silva	203	24	2003-11-12
Thomas	Foster	424	35	1952-03-12
Casey	Cruz	368	65	1947-09-09
Jesse	Reid	88	45	2006-04-18
Kelly	Smith	265	20	1983-06-20
Derek	Medina	83	44	2019-11-24
Sierra	Nguyen	225	33	1959-05-17
Tracy	Burch	268	38	1955-08-03
Amy	Pierce	5	46	1999-04-19
Daniel	Ryan	384	26	2019-05-03
David	Powers	79	36	2014-07-13
Ian	Duffy	181	20	1991-11-23
Corey	Ramirez	483	69	1957-05-26
Sarah	Campbell	289	21	1987-05-21
Katie	Taylor	324	53	1946-06-22
Timothy	Mitchell	250	34	2017-04-14
Ryan	Brown	94	56	1970-04-10
Catherine	Huber	81	38	1953-07-22
Richard	Macias	121	25	2013-06-20
Jennifer	King	204	74	2020-09-17
Nicholas	Garza	415	52	2022-11-24
Mary	Brown	43	47	2018-08-17
Joshua	Nguyen	31	42	1985-03-27
Max	Williams	159	59	1965-02-12
Jesus	Stokes	434	65	1951-05-19
Stephanie	Taylor	448	49	1968-10-20
Anthony	Owen	161	61	2007-01-08
Christina	Mcclain	451	41	1965-05-21
Daniel	Dunn	283	21	1992-05-28
Troy	Acosta	76	19	1946-04-04
Robert	Wallace	362	34	1992-07-31
Jennifer	Vargas	395	62	1963-03-19
Jeffery	Ramirez	369	49	1979-06-12
Amanda	Haney	6	63	1948-10-14
Nichole	Martin	218	52	1996-07-21
Kayla	Walsh	3	46	1997-04-03
Tabitha	Pierce	93	64	1966-04-06
William	Garcia	178	34	1948-07-28
Rachel	Castro	177	79	1975-05-25
Peter	Collins	467	34	1967-01-28
Brianna	Smith	315	34	1955-11-12
John	Wilson	488	18	2018-07-20
Samantha	Owens	225	58	1952-08-15
Louis	Poole	323	67	1989-05-12
Randy	Johnson	410	52	1959-07-05
Ashley	Martin	145	80	1993-07-17
Michael	West	273	32	2021-04-23
Kimberly	Murphy	192	39	1969-06-02
Brett	Ramirez	426	53	2008-05-05
Alex	Valdez	435	44	2009-01-12
Patricia	Martinez	148	35	1999-01-10
Lorraine	Hill	448	71	1960-03-15
Shelley	Morton	197	33	1955-09-03
John	Reed	491	54	1999-01-21
Stacey	Bishop	63	29	2009-10-07
Shari	Banks	51	36	1963-01-11
Marvin	Wilson	381	36	2003-04-22
Meghan	Terry	349	71	1953-03-21
Sandra	Vega	137	26	2023-06-29
Alexander	Ellison	178	22	2005-04-23
Roger	Campbell	452	26	1984-05-17
Christy	Wells	141	31	1951-05-31
David	Jones	413	59	1989-03-11
Amanda	Jefferson	402	44	1993-05-07
Cody	Bauer	221	77	1952-04-25
Melinda	Green	323	58	2020-01-14
Brett	Allen	454	65	1984-08-06
Ronald	Webb	438	64	1965-07-18
Tiffany	Townsend	261	29	1979-10-08
Anthony	Grant	442	27	1984-09-03
Carlos	Brady	310	28	1952-11-08
John	Jackson	490	38	2009-09-05
Robert	Nichols	152	77	2016-07-02
Leslie	Ramos	79	45	1985-11-01
Alex	Hines	121	46	1995-01-28
Alejandro	Esparza	414	41	1952-08-10
Shane	Gonzalez	3	24	1954-06-16
Tammy	Harrington	56	28	2016-02-28
Savannah	Melton	276	79	2004-05-06
Autumn	King	186	60	1986-08-17
John	Holden	315	79	1949-06-19
Garrett	Davis	208	26	1955-02-09
Sheryl	Crosby	452	56	1979-01-07
Elizabeth	Poole	20	33	2001-10-18
Rodney	Woods	121	32	1950-11-21
Clifford	Cole	153	31	1994-07-22
Kimberly	Collins	66	36	1947-09-30
Teresa	Lee	14	46	1979-08-12
Valerie	Johnson	231	64	1994-08-30
Jody	White	395	50	2006-11-06
Mikayla	Velasquez	438	53	1963-04-10
Joseph	Wolfe	114	46	1996-05-31
Leslie	Dunn	480	70	2008-08-13
Andre	Gomez	336	74	1991-10-08
Lisa	Stevens	354	75	2001-06-26
Sandra	Brown	284	23	1996-04-03
Jennifer	Smith	4	69	1951-10-14
Cassandra	Ward	115	76	1952-01-17
Nathan	Smith	83	39	1976-11-07
Marie	Arnold	334	74	2008-06-30
Steven	Blanchard	66	75	2017-09-20
Sharon	Lozano	374	55	2019-07-14
Jerry	Farley	98	56	1988-01-28
Colleen	Brown	262	48	1975-07-06
Chad	Johnson	178	64	2003-10-16
Justin	Arnold	87	36	1987-03-19
Jeanne	Harmon	325	73	1981-10-03
Kathleen	Webster	70	48	2009-06-15
Hector	Glover	159	58	1951-08-18
Jennifer	Bell	157	23	1976-04-16
Nicole	Madden	271	80	1959-05-31
Tristan	Sims	491	38	1956-05-22
Kenneth	Walls	253	23	2023-11-20
John	Hall	258	28	2012-11-05
Jodi	Ferguson	214	29	1973-08-17
Todd	Fowler	219	63	2020-08-24
Lisa	Hogan	217	43	1978-01-10
Kelly	Rodriguez	45	44	2008-09-02
Jennifer	Thomas	20	21	1955-09-02
Brent	Perez	426	68	1956-02-22
Larry	Ramos	452	74	1990-10-18
Gwendolyn	Jenkins	26	39	1967-07-02
Timothy	Walker	410	54	1977-01-08
Phillip	Torres	35	28	1980-06-20
Jose	Cordova	419	55	1953-08-26
Shane	Jennings	341	43	1991-08-16
Joseph	Martinez	497	27	1994-04-19
Robert	Carlson	493	67	2019-01-22
John	Phillips	228	31	1951-07-21
Richard	Patrick	12	58	2000-10-24
Mary	Sosa	21	33	1967-04-10
Thomas	Walker	406	75	1997-06-03
Julie	Yates	384	65	2019-09-28
Elizabeth	Williams	190	31	1965-08-15
Patrick	Crosby	115	35	1965-09-04
Claire	Acosta	450	53	1989-03-27
Jordan	Cardenas	176	67	1986-01-14
Melissa	Hall	159	57	1970-08-21
Melissa	Reed	400	38	1992-03-29
Ricardo	Williams	254	49	1978-08-20
Veronica	Sanchez	498	34	1970-01-18
Stacey	Rosario	316	52	2005-10-04
Anthony	Garza	448	50	2017-08-25
Kelsey	Miller	255	74	1974-09-28
Christina	Fuentes	345	66	1997-01-04
Christy	Dalton	201	74	2004-09-21
Peter	Phillips	42	61	1958-08-12
Damon	Pennington	224	62	1984-11-25
Justin	Werner	318	23	2004-05-25
Joshua	Robinson	199	50	1994-06-09
Todd	Lewis	222	79	1967-08-27
Leslie	Bonilla	374	80	2018-05-27
Caitlin	Franklin	157	61	1993-01-11
Ashley	Meyers	49	63	1988-08-25
Danielle	Burch	248	31	2000-10-04
Justin	Alvarez	208	21	1950-04-03
Paul	Mack	318	58	1991-05-09
Ellen	Cooper	116	57	1967-05-09
Rachel	Alvarez	301	64	1998-01-21
Latoya	Sanford	379	64	1961-09-27
Jessica	Schroeder	69	31	2002-07-11
Patricia	Lewis	488	20	1965-10-10
Nicole	Ibarra	422	57	1972-06-08
Dylan	Briggs	308	52	2010-02-22
Kathleen	Oneal	117	61	1960-05-26
Olivia	Perez	118	31	2005-10-31
Charles	Reynolds	223	38	1948-03-30
Patricia	Elliott	147	73	1981-09-05
Douglas	Brown	421	73	2015-05-09
Tanner	Ritter	215	27	1986-07-23
Amy	Bennett	129	27	1989-06-02
Rachel	Berry	276	58	2011-06-09
Timothy	Weber	243	50	2019-02-24
Luis	Phillips	307	59	1983-02-14
Joshua	Hood	211	55	1949-08-25
Collin	Little	316	51	1978-08-14
Jennifer	Ball	318	25	1982-05-10
Sally	Patel	140	54	1969-11-27
Eric	Morales	443	34	2003-07-20
Victoria	Patel	492	68	1984-02-06
Robert	Ryan	231	69	1946-10-24
James	Valencia	276	73	2001-09-17
Kenneth	Hughes	77	34	2018-11-04
Craig	Mills	323	36	1978-08-11
Michael	Wilson	203	54	1971-05-29
James	Ayala	340	32	1951-06-29
Christopher	Jenkins	61	38	1993-06-19
David	Wilson	167	48	1996-09-17
Meghan	Harvey	307	67	1993-01-27
Amy	Smith	315	28	1947-02-15
Natalie	Taylor	117	53	1967-06-20
Keith	Mills	457	43	1987-06-17
James	Brock	476	57	1948-02-04
Gregory	Smith	363	29	1997-11-18
Melissa	Dodson	320	34	1976-04-28
Elizabeth	Nichols	394	25	2003-09-12
Kelly	Hall	85	52	1952-09-23
Bryan	Sutton	230	44	2000-03-07
Brittany	Cross	445	39	1976-07-04
John	Rogers	131	53	1966-05-18
Jonathan	Jimenez	245	40	1982-09-19
Cheryl	Morris	409	25	1991-07-27
Linda	Hutchinson	225	49	2013-08-15
Selena	Alvarez	51	67	2010-08-26
Heather	Smith	169	45	2001-01-10
Angela	Friedman	463	26	1959-05-17
John	Wood	363	53	1996-08-01
Wendy	Robertson	343	48	1963-08-16
Lindsay	James	5	54	1990-04-18
Karen	Mayer	198	50	1955-10-25
Gerald	Mcgrath	44	30	1996-01-14
Madeline	Dudley	277	43	1949-05-20
Timothy	King	254	63	1956-02-29
Ashley	Smith	96	56	1975-09-28
Lori	Munoz	445	25	1967-08-15
Doris	Johnson	85	48	1956-11-01
Stephanie	Stafford	483	20	2004-08-04
Tina	Hunter	367	61	1962-03-11
Danielle	Foley	395	75	1947-06-03
Christian	Padilla	284	35	2005-08-25
Shaun	Wiley	54	33	1999-01-26
Melissa	Miller	278	19	1998-11-16
Edwin	Adams	47	40	2001-06-30
Jeffrey	Cox	46	51	1959-11-25
Samuel	Knight	254	39	2020-09-20
Megan	Ramirez	271	35	1988-04-17
Lori	Mason	100	48	1975-02-23
Christopher	Jenkins	442	79	1991-04-07
Victoria	Maldonado	97	34	2007-09-28
Zachary	Avery	317	63	1997-08-21
Jennifer	Montoya	195	48	1949-08-09
David	Mosley	2	74	1954-04-07
Pamela	Hawkins	61	23	2020-02-19
Mary	Little	355	39	2020-10-15
Bonnie	Bonilla	444	61	2022-09-24
Jeffery	Wiley	280	67	2007-07-07
Melissa	Acevedo	133	62	1999-04-15
Daniel	Eaton	137	25	1996-10-05
Robert	Johnson	181	30	2001-01-18
Sherry	Sanders	86	30	1998-02-20
David	Owen	372	31	1999-09-08
Regina	Morris	297	28	1988-09-25
Nancy	Jordan	354	76	1961-07-15
Brett	Morris	161	74	1947-03-09
Mark	Hodges	69	32	2018-02-18
Julie	Robinson	373	73	1953-05-09
Joseph	Barrett	75	55	1994-01-30
